i_avg,i_city,i_thread,elapsed_time
0,1,256,0.0703595
0,2,256,0.0608986
0,3,256,0.0603805
0,4,256,0.0610373
0,5,256,0.0608818
0,6,256,0.0604698
0,7,256,0.0606088
0,8,256,0.0600116
0,9,256,0.0652382
0,10,256,0.0618047
0,11,256,0.0688356
0,12,256,0.10987
0,13,256,0.455263
0,14,256,4.14042
0,15,256,43.3018
0,16,256,1073.81
